sta,kind,index,component,n,span,order,a1,a2,b1,b2,c,v,stderr_a1,stderr_a2,stderr_b1,stderr_b2,stderr_c,stderr_v,rss,bic,converged,midas_v,midas_sigma,midas_span,midas_steps,diff,diff_over_sigma,within_sigma,error
CHZO,seg,1,east,1017,3.102,41,0.00012904328544200856,-0.00044398234218433083,0.001648446846081461,0.0008893661403509505,0.5833151691060794,0.0037635736349542585,0.0001524494709191211,0.00014775361494709878,0.00014701206966229505,0.00014797224206594694,0.0005414695771147147,0.00012720678885453835,0.01116092348555722,-11572.540430045185,True,,,,,,,,
CHZO,seg,1,north,1017,3.102,41,-0.0006170505396571607,-0.0008808938782245593,0.0017381083085483329,0.00119687930569768,-0.003825638492959745,0.009437320741904598,7.871847276835703e-05,7.629373092944388e-05,7.591082824072748e-05,7.640662074662537e-05,0.0002795920373092771,6.568421709845478e-05,0.0029757853900469772,-12916.923614305086,True,,,,,,,,
CHZO,seg,1,up,1017,3.102,41,-0.008915850049422629,0.0018150061746244907,0.002842399594190953,6.027522105126032e-05,0.4979988731634517,0.0001498339936422989,0.000610295755950937,0.0005914969962504031,0.0005885283933590147,0.0005923722187222449,0.002167646649721571,0.0005092425896791645,0.17886649119329434,-8751.157708474911,True,,,,,,,,
CHZO,segmean,-1,east,1788,5.2348,41,0.0009607355876506614,-0.0006697765823838513,0.0008718581493312196,0.0003818832171972191,0.5817643552217163,0.0035523060919880915,,,,,,,,,True,0.003799,0.000645,11.0856,8,-0.00024669390801190837,-0.38247117521226104,True,
CHZO,segmean,-1,north,1788,5.2348,41,-0.0006355336641399207,-0.0006518530122076371,0.0019247552855241393,0.0008446826295412266,-0.005205780297742091,0.009634217920006464,,,,,,,,,True,0.00958,0.000351,11.0856,8,5.4217920006463874e-05,0.15446700856542414,True,
CHZO,segmean,-1,up,1788,5.2348,41,-0.007318669452803581,0.0018601907473165843,0.0019123514387704944,0.0005916205260543631,0.4969111281030076,-0.001951520147785297,,,,,,,,,True,-0.000904,0.001975,11.0856,8,-0.0010475201477852972,-0.53038994824572,True,
CHZZ,whole,0,east,9304,26.8583,231,0.0016311828904723561,-0.00010867007969263048,0.001996824663442842,-0.00027885444672458537,0.2657736658738839,-0.005356495096001728,4.226148175776863e-05,4.20124958297763e-05,4.19664300442517e-05,4.219954344880245e-05,6.230576140930919e-05,3.945980026928563e-06,0.07662864547056136,-108866.94998048144,True,-0.005288,0.000192,26.8583,5,-6.849509600172742e-05,-0.3567452916756636,True,
CHZZ,whole,0,north,9304,26.8583,231,-0.0005857749799444643,-0.0006650543142934641,-0.0028538480980590283,-0.00021847519498782977,0.012457375767434251,-0.0033091027753542972,4.2064057874465e-05,4.181623508053111e-05,4.1770384490638256e-05,4.20024089093877e-05,6.201470097181391e-05,3.9275464399374585e-06,0.07591437856550698,-108954.08064928405,True,-0.00287,0.00014,26.8583,5,-0.00043910277535429707,-3.1364483953878364,False,
CHZZ,whole,0,up,9304,26.8583,231,0.003888540702313484,0.0013870127260514839,-0.0035079287402761694,-0.0009720709331823352,0.7606901683006001,-0.0007230056076390479,0.00011962331154944177,0.00011891854399286696,0.00011878815240259655,0.00011944799196001575,0.0001763596825854528,1.1169300708259711e-05,0.6139504901476656,-89505.8533185446,True,-0.000767,0.000523,26.8583,5,4.3994392360952104e-05,0.0841192970572698,True,
CHZZ,seg,0,east,254,1.3798,28,0.0014778946780371646,1.979094153406281e-05,0.002487976705135593,0.0009421685896292684,0.26591737457707004,-0.0029628452025985,0.00014166622779009943,0.0001291901979615588,0.00014190557571331042,0.00012563517576912804,0.00033794566476681644,0.00035906638411040083,0.00035732049256760373,-3389.2257681396095,True,,,,,,,,
CHZZ,seg,0,north,254,1.3798,28,0.0003224397515179745,-0.0005976395377532472,-0.0006783549861202708,-0.0003370852235316231,0.014360402902956924,-0.006456565899768404,0.0001977841057021631,0.00018036597831327337,0.0001981182659016857,0.00017540271433674501,0.00047181521047388994,0.0005013024259685144,0.0006964790221834855,-3219.70501078246,True,,,,,,,,
CHZZ,seg,0,up,254,1.3798,28,0.004799017596258378,0.00026218716170464337,-0.0021458621075800834,-0.0005930021674646895,0.7535042297251489,-0.0014561780263777236,0.0006895450704497934,0.0006288193420863535,0.0006907100706276556,0.0006115156553406155,0.001644914040946337,0.0017477168623026066,0.008465460356875685,-2585.286162073594,True,,,,,,,,
CHZZ,seg,1,east,1484,4.2875,51,0.002123142216702932,7.174964976284237e-05,0.003464826784202433,5.653758358346264e-06,0.27031904768004333,-0.006042230879180256,0.00010014468019980609,0.00010127302105341269,0.00010490488215207433,0.00010211432455780311,0.0002223180732170402,5.854580585899535e-05,0.011245063831424606,-17453.023523733988,True,,,,,,,,
CHZZ,seg,1,north,1484,4.2875,51,-0.0008549619321817808,-0.0007658376178903351,-0.001665162987633508,-0.0005586614756483937,0.009196424855957567,-0.00229290168187364,6.197375902407196e-05,6.267202401447297e-05,6.491957310133694e-05,6.319265816641368e-05,0.00013757981620950358,3.623061811108068e-05,0.004306474056146019,-18877.381232714924,True,,,,,,,,
CHZZ,seg,1,up,1484,4.2875,51,0.003853056397489185,0.0008207767348664375,-0.002748883614195232,1.8825731251440724e-05,0.7518056997153157,0.0015495017718767446,0.00025480274755280215,0.000257673637440327,0.0002669143498258754,0.00025981420490748337,0.0005656541692811414,0.00014896080511517617,0.0727971488798653,-14681.28619088323,True,,,,,,,,
CHZZ,seg,2,east,1631,4.5722,53,0.001405793631110627,8.473526201353371e-05,0.0012571640740990213,-0.0007163178044910408,0.2624957192745134,-0.005172533735843318,7.067293240852496e-05,6.967240402646196e-05,7.023608118350982e-05,7.103063630290285e-05,0.00030874983334321354,3.8091695968278476e-05,0.0064987442247843984,-20233.996122175806,True,,,,,,,,
CHZZ,seg,2,north,1631,4.5722,53,-0.0002495311117223139,-0.0006821439082326344,-0.0023593592265316547,0.00023697605774791947,0.011739829170117965,-0.0028665214198799705,5.3181969723835294e-05,5.242906379069627e-05,5.2853235541867596e-05,5.3451144880894554e-05,0.00023233681877217978,2.8664318186267345e-05,0.0036800359216875704,-21161.523719823563,True,,,,,,,,
CHZZ,seg,2,up,1631,4.5722,53,0.005751642946337604,-0.00033258174425844603,-0.001549870016714578,-0.0009810423175429647,0.7578501207319799,-0.0005819769606945726,0.00018430498975297127,0.0001816957535585859,0.00018316574368228928,0.0001852378308045754,0.0008051757997194478,9.933774354409004e-05,0.04419746976747417,-17107.273577681175,True,,,,,,,,
CHZZ,seg,3,east,996,2.7242,38,0.0011989670450990744,-0.00018189561099774766,0.001303816020481506,-0.00020591439040623864,0.2967888995990993,-0.007961322194216714,7.424381183933765e-05,7.431089991558533e-05,7.658481672950153e-05,7.432002236075074e-05,0.0007932350010198705,6.777284091946567e-05,0.002686960548921138,-12730.377038141458,True,,,,,,,,
CHZZ,seg,3,north,996,2.7242,38,-0.0003610748777368225,-0.0003355187395232974,-0.0036571537959677915,-0.00027056902215923703,0.01650706076169231,-0.003798405956711483,5.968904019889722e-05,5.974297631533315e-05,6.157111402475606e-05,5.9750310394533835e-05,0.0006377290536416202,5.448663970526465e-05,0.0017367206098359862,-13165.043409446047,True,,,,,,,,
CHZZ,seg,3,up,996,2.7242,38,0.005616203164619959,0.0007413445998429468,-0.005157487837691454,-0.0015038890146638168,0.8015151313649315,-0.004010204278198384,0.00024031679567026765,0.0002405339503544373,0.00024789429984085133,0.0002405634784287174,0.002567590334277446,0.000219371171276624,0.02815198460448418,-10390.566661139539,True,,,,,,,,
CHZZ,seg,4,east,2263,6.4203,68,0.001941869572354891,-0.00012977831169217824,0.0020506816531036475,-0.00013980855223564374,0.2584783587533563,-0.005024903161948248,5.457718616144887e-05,5.397746548184939e-05,5.2588585844403024e-05,5.316477408961759e-05,0.0003294930152488007,2.010281586733798e-05,0.0072795312058048876,-28574.12086449389,True,,,,,,,,
CHZZ,seg,4,north,2263,6.4203,68,-0.0006930933712099314,-0.000693545343705238,-0.0035080963415878618,-0.00043610338133993985,0.006995416326599904,-0.00313119451387706,4.6322542086729435e-05,4.581352745305358e-05,4.463471190787885e-05,4.512375332089482e-05,0.00027965813446291396,1.70623221820532e-05,0.005244038835993776,-29316.327143642386,True,,,,,,,,
CHZZ,seg,4,up,2263,6.4203,68,0.00486552148124335,0.0007470804438291335,-0.004785535196302932,-0.0015385122632420197,0.7573449926761363,-0.0003264703358864347,0.00015321855873807628,0.0001515349186562694,0.00014763581444667,0.00014925339019035972,0.0009250100355365044,5.643611718381576e-05,0.0573725133604566,-23902.159939809168,True,,,,,,,,
CHZZ,seg,5,east,2676,7.3922,76,0.0018035651814174187,-0.00031707854824155013,0.0019135859660067527,-0.00047027879005660464,0.25371165282108354,-0.004788917290244958,5.441200590797421e-05,5.407375031626406e-05,5.3742262626433745e-05,5.405940381546739e-05,0.00041645235184562283,1.791769313439989e-05,0.010406970835162878,-33288.53712537781,True,,,,,,,,
CHZZ,seg,5,north,2676,7.3922,76,-0.0006267936496536791,-0.0007681017421640476,-0.003009566606393552,-0.00011469578892910023,-0.007988828043527393,-0.0023845494782989193,5.135755739093938e-05,5.103828996688152e-05,5.072541052472967e-05,5.102474881496607e-05,0.00039307456513689744,1.6911873365218543e-05,0.00927136298741915,-33597.73675860429,True,,,,,,,,
CHZZ,seg,5,up,2676,7.3922,76,0.0018084968049608382,0.0029529604068358533,-0.00398442596032556,-0.0009606226876929467,0.8261525534905036,-0.003614403982701188,0.00024047673109396124,0.00023898179265875114,0.00023751676532299913,0.00023891838754150452,0.0018405331425862905,7.918819021288342e-05,0.20327360243783377,-25335.25903962133,True,,,,,,,,
CHZZ,segmean,-1,east,9304,26.7762,76,0.0017448344964295821,-0.00011539681333466904,0.0020296897053013285,-0.00029025761701425375,0.26400447666006654,-0.005403225629723582,,,,,,,,,True,-0.005288,0.000192,26.8583,5,-0.00011522562972358149,-0.6001334881436535,True,
CHZZ,segmean,-1,north,9304,26.7762,76,-0.0005588187593979457,-0.0006835759051232973,-0.002808089679611156,-0.0002247936323806479,0.0050877315156186926,-0.0028985479570058275,,,,,,,,,True,-0.00287,0.00014,26.8583,5,-2.854795700582731e-05,-0.20391397861305224,True,
CHZZ,segmean,-1,up,9304,26.7762,76,0.0040586593640252145,0.0011901689276924865,-0.003630812356132627,-0.0009966593086693516,0.7809639189647176,-0.0014428980977034256,,,,,,,,,True,-0.000767,0.000523,26.8583,5,-0.0006758980977034256,-1.2923481791652496,False,
CIAM,whole,0,east,2949,9.7851,95,-0.002699798670019002,0.0002607894102137134,-0.0009472877678970039,0.00022045126053053007,0.08359530644845826,0.020576253522258788,3.7415737854006864e-05,3.606309437703522e-05,3.594062383259376e-05,3.6739783660323233e-05,5.823804167718191e-05,9.708212558065544e-06,0.005712980237876419,-38743.90624395237,True,0.020679,0.000198,9.7851,1,-0.00010274647774121196,-0.5189216047535957,True,
CIAM,whole,0,north,2949,9.7851,95,-0.0003779756823335742,-0.00011907790592862029,-0.00046692915968907407,0.0003169107370481409,0.44731105859460235,0.016266491292598485,4.0289305089333246e-05,3.883277719902543e-05,3.870090079052824e-05,3.956143691680121e-05,6.271078330975674e-05,1.0453813289749465e-05,0.006624203213398516,-38307.48587381399,True,0.016217,0.000191,9.7851,1,4.9491292598485837e-05,0.2591167151753185,True,
CIAM,whole,0,up,2949,9.7851,95,0.0010379495331956667,-0.001359275031250257,-0.006328400174573291,-0.00022571860159876768,0.4460873020672669,0.0010582111816326263,0.00012901048368496704,0.00012434653211735845,0.00012392425034284945,0.0001266797752056562,0.00020080635466698154,3.347418144523857e-05,0.06792100455532574,-31443.348539302748,True,0.001526,0.000708,9.7851,1,-0.00046778881836737366,-0.6607186700104148,True,
CIAM,seg,0,east,516,2.2067,34,-0.002591887424988963,0.00019092801021056296,-0.0013883972392030148,0.000181538629977341,0.08446536898062867,0.019910118644875928,9.483802108669083e-05,8.561738547728248e-05,8.803546775733735e-05,8.874885779475e-05,0.00015168226532828155,0.00010792996001562163,0.0008932173014237081,-6808.185675098797,True,,,,,,,,
CIAM,seg,0,north,516,2.2067,34,-3.702529708689844e-06,-0.00014462422799396853,-0.0008751705242311188,0.0006657665372560915,0.4473327725264573,0.0161450669388192,0.00012300711647674346,0.00011104773789207928,0.00011418404678238362,0.00011510933023325984,0.000196735421773901,0.0001399876653988403,0.001502632008913741,-6539.791560922245,True,,,,,,,,
CIAM,seg,0,up,516,2.2067,34,0.0021989310476281877,-0.0020896735158341465,-0.006608695969527075,-0.000930267439970078,0.445266402474631,0.002243304688522624,0.0003132833224114399,0.0002828243216292519,0.00029081209743772596,0.00029316867551195167,0.0005010598438099031,0.0003565305989516576,0.00974690452197359,-5575.0101035181,True,,,,,,,,
CIAM,seg,1,east,2433,7.5756,77,-0.0027491071585311216,0.0002551931763482309,-0.0008708552119191704,0.0002549411609159362,0.08350830761624087,0.020589270787910483,4.06957128828469e-05,3.920973067886211e-05,3.902005175462734e-05,4.0542508514722334e-05,9.037077868364051e-05,1.3758837253371443e-05,0.004645545152298213,-31992.731248943095,True,,,,,,,,
CIAM,seg,1,north,2433,7.5756,77,-0.0004605432509893713,-0.00012722449583868248,-0.0004186217746463444,0.00025977527030532176,0.44734547819135395,0.016261609779646857,4.2232862829124214e-05,4.069075241646054e-05,4.0493908979613916e-05,4.2073871657684266e-05,9.378424481454464e-05,1.4278533173326015e-05,0.005003114107154158,-31812.319891898227,True,,,,,,,,
CIAM,seg,1,up,2433,7.5756,77,0.0008976798670224266,-0.0012321249502280044,-0.006246647972785444,-0.00021279628874456514,0.44495871584655783,0.0012151455223024196,0.00014242779900512046,0.00013722712405236543,0.0001365632813578244,0.00014189161080729312,0.00031628174543454153,4.8153497458287146e-05,0.05690217806898763,-25897.03248996112,True,,,,,,,,
CIAM,segmean,-1,east,2949,9.7823,77,-0.002721597703628526,0.00024394840668833377,-0.0009614119043838919,0.000242097584800536,0.08367576901468919,0.020470436435314408,,,,,,,,,True,0.020679,0.000198,9.7851,1,-0.00020856356468559184,-1.0533513367959184,False,
CIAM,segmean,-1,north,2949,9.7823,77,-0.0003806077432983467,-0.00013026900644978035,-0.0004985061947161116,0.00033081341670972907,0.44734325502313194,0.01624121774646033,,,,,,,,,True,0.016217,0.000191,9.7851,1,2.4217746460331036e-05,0.1267944840855028,True,
CIAM,segmean,-1,up,2949,9.7823,77,0.0011253657297530379,-0.0013821741397338605,-0.006309997164483877,-0.0003383354932316335,0.44501255318127664,0.0013950472278872366,,,,,,,,,True,0.001526,0.000708,9.7851,1,-0.00013095277211276342,-0.18496154253215172,True,
CIBG,whole,0,east,3421,10.6037,101,0.000979906882928999,-0.00022924851758778943,0.0007789014774114585,-0.0004417042813801884,0.22815341058970282,0.024698900522155,5.191147767548757e-05,5.2232156228046054e-05,5.296623660044865e-05,5.235615171449039e-05,7.9519911293668e-05,1.2468220615728272e-05,0.01589927293408435,-41958.214725500795,True,0.025319,0.000402,10.6037,11,-0.0006200994778450021,-1.5425360145398062,False,
CIBG,whole,0,north,3421,10.6037,101,-0.002163973221060011,0.001210454468457186,-0.0014999653336450515,0.0003457262941778167,-0.18356960054999513,-0.007781389478195664,4.5550405093963395e-05,4.583178868441515e-05,4.647591710902855e-05,4.594059014586978e-05,6.977578629346137e-05,1.0940403264912344e-05,0.012241509367287648,-42852.60369190812,True,-0.007941,0.000388,10.6037,11,0.00015961052180433598,0.41136732423797934,True,
CIBG,whole,0,up,3421,10.6037,101,-0.00029783113580630617,-0.0002422249739943046,0.002370452825322636,0.0006226500802285532,0.14270740696981238,-0.0007361458658115219,0.00017139439411764177,0.0001724531677970556,0.00017487685647430944,0.00017286255955826306,0.00026254823840051356,4.116590807752934e-05,0.17331801570714844,-33785.94256650745,True,-0.002671,0.001427,10.6037,11,0.0019348541341884782,1.3558893722414003,False,
CIBG,seg,0,east,815,2.2587,35,0.0011768827264811985,-0.0001892879148890287,0.0011812899225396932,-0.0004667734791186414,0.22079509829178837,0.025903737454213822,7.346987997422626e-05,7.314460826214049e-05,7.511522252916271e-05,7.351927030586847e-05,0.0003969235790421348,8.065501977666252e-05,0.0017415884972252107,-10600.539670629638,True,,,,,,,,
CIBG,seg,0,north,815,2.2587,35,-0.0023756990689241925,0.001285412261843736,-0.0014067476494839756,0.00010868385569831752,-0.18439835567491072,-0.007580421058789383,7.975114126929139e-05,7.939806065624892e-05,8.153715135371164e-05,7.980475419635098e-05,0.00043085831141151815,8.75505700913437e-05,0.002052110300568325,-10466.821762941632,True,,,,,,,,
CIBG,seg,0,up,815,2.2587,35,4.817111026524329e-05,-0.0016565730549534595,0.0033662684809928436,0.0003366973431900794,0.15687547336236518,-0.0028397876852163913,0.00029483108962394434,0.00029352578991021487,0.0003014337700481771,0.0002950292906459151,0.0015928352046781851,0.00032366470957535576,0.028046162235135643,-8335.61051580671,True,,,,,,,,
CIBG,seg,1,east,460,1.3853,28,0.0012645877294502794,9.678369748590088e-05,0.0010332756994929878,-0.0003091749045221912,0.2121936274904919,0.02680511367937182,0.00011831581041698614,0.00011804949075806337,0.00012092649045742092,0.00012351580684945193,0.0016060168401116405,0.00021072774040344663,0.001370505977207518,-5816.161455438184,True,,,,,,,,
CIBG,seg,1,north,460,1.3853,28,-0.002905544834247005,0.001005351198882879,-0.0021214063385154767,0.000785907129721507,-0.17143736494135886,-0.009350274697961073,0.00011793513756872097,0.00011766967477468172,0.00012053741792864475,0.00012311840337620993,0.001600849593209198,0.00021004973863119703,0.0013617011501561528,-5819.1262632113,True,,,,,,,,
